product_name,eco_score,eco_signal,organic_badge,lang_da,green_words,category,labels_tags,languages_tags,countries_tags
AMA chili og hvidløg,,0,0,1,0,unknown,,<na>,en:denmark
Bagemargarine,,0,0,0,0,unknown,,<na>,en:denmark
Licorice Ice Cream,,0,0,0,0,unknown,,<na>,en:denmark
Flødebolle Is,,0,0,1,0,unknown,,<na>,en:denmark
Flødebolle Is,,0,0,1,0,unknown,,<na>,en:denmark
Brownie Is,,0,0,0,0,unknown,,<na>,en:denmark
Saltkaramel Og Cookiedough Is,,0,0,0,0,unknown,,<na>,en:denmark
påske skum,C,0,0,1,0,Chocolate-coated marshmallow treats,,<na>,en:denmark
Carletti,,0,0,0,0,unknown,,<na>,en:denmark
Jule Knapper,,0,0,0,0,unknown,,<na>,en:denmark
Dark Chocolate Chips,,0,0,0,0,unknown,,<na>,en:denmark
Mørk Kæmpeplade,,0,0,1,0,Plant-based foods,,<na>,en:denmark
Mørk Chokolade,,0,0,1,0,Chocolates,,<na>,en:denmark
Chokolade,,0,0,0,0,unknown,,<na>,en:denmark
Mørk Pålægschokolade,E,0,0,1,0,Dark chocolates,,<na>,en:denmark
mørk økologisk pålægschokolade,D,0,0,1,1,da:pålæg,"en:sustainable-farming,en:utz-certified,en:utz-certified-cocoa,da:dk-øko-100-utz-certificeret",<na>,en:denmark
Pålægschokolade,,0,0,1,0,unknown,,<na>,en:denmark
Tykke Skiver Lys Pålægschokolade,,0,0,1,0,unknown,,<na>,en:denmark
Mørk Pålægschokolade - Tykke Skiver,,0,0,1,0,unknown,,<na>,en:denmark
Lys Pålægschokolade,,0,0,1,0,unknown,,<na>,en:denmark
Mørk Chokopålæg Vekao,,0,0,1,0,Toppings,en:green-dot,<na>,en:denmark
Cuba - mørk chokolade med karamel- og romsmag,,0,0,1,0,Bars-covered-with-chocolate,,<na>,en:denmark
N’ice Mallows Vanilla Snag,,0,0,0,0,unknown,,<na>,en:denmark
Nice Mallows,,0,0,0,0,unknown,,<na>,en:denmark
P-tærter Extra Dark,,0,0,1,0,unknown,,<na>,en:denmark
P Tærter Karamel Ekstra Store,,0,0,1,0,unknown,,<na>,en:denmark
),,0,0,0,0,unknown,,<na>,en:denmark
Tærter original,,0,0,1,0,unknown,,<na>,en:denmark
Ptærter karamel,,0,0,1,0,unknown,,<na>,en:denmark
Ptaerter,,0,0,0,0,Bonbons,"en:green-dot,fr:tidy-man",<na>,en:denmark
Marshmellow,,0,0,0,0,unknown,,<na>,en:denmark
Juleskum M. Jordbær- & Vaniljesmag,,0,0,1,0,unknown,,<na>,en:denmark
Juleskum Med Jordbærsmag Og Chokoladeovertræk,,0,0,1,0,unknown,,<na>,en:denmark
P-tærter,,0,0,1,0,unknown,,<na>,en:denmark
Påske Skum Med Appelsin Og Fersken Smag,,0,0,1,0,unknown,,<na>,en:denmark
Skum Bananer,,0,0,0,0,unknown,,<na>,en:denmark
Brazil,,0,0,0,0,unknown,,<na>,en:denmark
P-tærte,,0,0,1,0,unknown,,<na>,en:denmark
Extra Dark P-tærter,,0,0,1,0,unknown,en:green-dot,<na>,en:denmark
Big Ben Blandede Karameller,,0,0,0,0,unknown,,<na>,en:denmark
Salmiak lakrids mix,,0,0,0,0,unknown,,<na>,en:denmark
Crazy Candy Frogs,,0,0,0,0,unknown,,<na>,en:denmark
Crazy Candy Frogs,,0,0,0,0,unknown,,<na>,en:denmark
Blandede Bolcher,,0,0,0,0,unknown,,<na>,en:denmark
Crazy Candy Frogs,,0,0,0,0,unknown,,<na>,en:denmark
Pulverpadder,,0,0,0,0,unknown,,<na>,en:denmark
Crazy Candy Frogs Extra Sour,,0,0,0,0,unknown,,<na>,en:denmark
Spejder hagl,D,0,0,0,0,Candies,,<na>,"en:denmark,en:germany"
The,,0,0,0,0,unknown,,<na>,en:denmark
htg,,0,0,0,0,unknown,,<na>,en:denmark
Konfetti,,0,0,0,0,unknown,,<na>,en:denmark
Salt Linser,,0,0,0,0,unknown,,<na>,en:denmark
Sørøvernes,,0,0,1,0,unknown,,<na>,en:denmark
Irmas Vingummi,,0,0,0,0,Confectioneries,,<na>,en:denmark
Winegums,,0,0,0,0,unknown,,<na>,en:denmark
Sødt Mix,,0,0,1,0,unknown,,<na>,en:denmark
Hips Mix Extra Sur,,0,0,0,0,unknown,,<na>,en:denmark
Favoritterne Vingummi,,0,0,0,0,unknown,,<na>,en:denmark
Finsk Lakrids,,0,0,0,0,unknown,,<na>,en:denmark
Finsk Lakrids (sød),,0,0,1,0,unknown,,<na>,en:denmark
Solstråle,,0,0,1,0,unknown,,<na>,en:denmark
Finsk Kæmpe,,0,0,1,0,unknown,,<na>,en:denmark
Dynamit-stang,,0,0,0,0,unknown,,<na>,en:denmark
Hvid kæmpeplade,,0,0,1,0,unknown,,<na>,en:denmark
Hamburgerryg,,0,0,0,0,unknown,en:keyhole,<na>,en:denmark
Sandwich Skinke Kogt,,0,0,0,0,unknown,,<na>,en:denmark
Tykstegs. bøffer,,0,0,1,0,unknown,,<na>,en:denmark
Supreme Rump Steak,,0,0,0,0,unknown,,<na>,en:denmark
Medister,,0,1,0,0,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Økologisk Okseflankesteak hvidløg/Urte Marineret,,0,0,1,1,unknown,,<na>,en:denmark
Hakket Økologisk Oksekød,,0,0,1,1,unknown,,<na>,en:denmark
Hakket Økologisk Oksekød 4-7%,,0,0,1,1,unknown,,<na>,en:denmark
Hakket Oksekød 4-7% Fedt,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød,,0,0,1,0,unknown,,<na>,en:denmark
Økologiske Nakkekoteller,,0,0,1,1,unknown,,<na>,en:denmark
Hakket oksekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Minced Beef 7-10%,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Oksekød 8-12% Fedt,,0,0,1,0,unknown,,<na>,en:denmark
Ribbensteg,,0,0,0,0,unknown,,<na>,en:denmark
Økologiske Burgerbøffer,,0,0,1,1,unknown,,<na>,en:denmark
Hakket Grise- & Kalvekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Økologiske Koteletter,,0,0,1,1,unknown,,<na>,en:denmark
Slagteren Hakket Oksekød 4-7% Fedt,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 4-7%,,0,0,1,0,unknown,en:keyhole,<na>,en:denmark
Hakket Oksekød 4-7,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Grisekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Rib Eyes,,0,0,0,0,unknown,,<na>,en:denmark
Hk Okse 4-7,,0,0,0,0,unknown,,<na>,en:denmark
Hakkebøf,,0,1,1,0,unknown,"en:organic,en:eu-organic",<na>,en:denmark
Minced Beef 4-7% fat,,0,0,0,0,Beef,,<na>,en:denmark
Hakket Oksekød 14-18% Fedt,,0,0,1,0,unknown,,<na>,en:denmark
Burger Boost,,0,0,0,0,unknown,,<na>,en:denmark
Entrecotes,,0,0,0,1,unknown,,<na>,en:denmark
Burger Boost,,0,0,0,0,unknown,,<na>,en:denmark
Hakket Oksekød 4-7%,,0,0,1,0,unknown,,<na>,en:denmark
Boost Burger,,0,0,0,0,unknown,,<na>,en:denmark
Krogmodne Burgerbøffer,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød,,0,0,1,0,unknown,,<na>,en:denmark
Steak épicé,,0,0,0,0,unknown,,<na>,en:denmark
Kalve Højrevsbøffer,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Okse 7-10,,0,0,0,0,unknown,,<na>,en:denmark
Kalve Grill Sticks,,0,0,0,0,unknown,,<na>,en:denmark
Frokost Bøffer,,0,0,1,0,unknown,,<na>,en:denmark
Peber Steaks,,0,0,0,0,unknown,,<na>,en:denmark
Burger Beef,,0,0,0,0,unknown,,<na>,en:denmark
Tern Af Skært Kød,,0,0,1,0,unknown,,<na>,en:denmark
Burger Boost,,0,0,0,0,unknown,,<na>,en:denmark
Kalvesteaks,,0,0,0,0,unknown,,<na>,en:denmark
Oksekød I Tern,,0,0,1,0,unknown,,<na>,en:denmark
Steak haché,,0,0,0,0,unknown,,<na>,en:denmark
Kalve Mignon Med Bbq,,0,0,0,0,unknown,,<na>,en:denmark
Viande,,0,0,0,0,unknown,,<na>,en:denmark
BBQ Kalve Tern,,0,0,0,0,unknown,,<na>,en:denmark
Burger Boost,,0,0,0,0,unknown,,<na>,en:denmark
Cote De Beuf Kalv,,0,0,0,0,unknown,,<na>,en:denmark
T-bone Steak,,0,0,0,0,unknown,,<na>,en:denmark
Steak,,0,0,0,0,unknown,,<na>,en:denmark
Dansk Okse Hakke Bøffer Med Bøgerøget Bacon,,0,0,1,0,unknown,,<na>,en:denmark
Steak haché,,0,0,0,0,unknown,,<na>,en:denmark
Burger BOOST Smokey Twist,,0,0,0,0,unknown,,<na>,en:denmark
Cocoa,D,0,1,0,0,Cocoa powders,"en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international,en:dk-øko-100",<na>,en:denmark
Nøddevaffler,,0,1,1,0,unknown,"en:organic,en:eu-organic,en:nl-bio-01",<na>,en:denmark
Wannabe burgerbøf,,0,0,1,0,unknown,,<na>,en:denmark
Muesli Spelt & Hazelnut,A,1,1,0,0,Mueslis,"en:organic,en:eu-organic,en:dk-øko-100,en:keyhole",<na>,en:denmark
Crunchy Muesli,A,1,1,0,0,Mueslis,"en:organic,en:eu-organic,en:keyhole",<na>,en:denmark
Dates,,0,0,0,0,unknown,,<na>,en:denmark
Almond butter,,0,1,0,0,Almond butters,"en:organic,en:vegetarian,en:eu-organic,en:vegan",<na>,en:denmark
Cashew butter,,0,0,0,0,Cashew butters,,<na>,en:denmark
Beurre de noisettes,,0,0,0,0,unknown,,<na>,en:denmark
Tørret papaya,,0,0,1,0,unknown,,<na>,en:denmark
Nut mix,,0,0,0,0,unknown,,<na>,en:denmark
Jumbo Corn Snack,,0,0,0,0,Appetizers,,<na>,en:denmark
Cashew cranberries,,0,0,0,0,unknown,,<na>,en:denmark
Coconut Oil,,0,1,0,0,unknown,"en:fair-trade,en:organic,en:eu-organic,en:fairtrade-international",<na>,en:denmark
Apricot,,0,0,0,0,unknown,,<na>,en:denmark
Earth control,,0,0,0,0,unknown,,<na>,en:denmark
Nut Mix,,0,0,0,0,unknown,,<na>,en:denmark
Peanuts in shell dry roasted,E,0,0,0,0,Peanuts,,<na>,en:denmark
Crunchy muesli,,0,0,0,0,unknown,,<na>,en:denmark
Hot Thai Crackers,,0,0,0,0,unknown,,<na>,en:denmark
Falafel,,0,0,0,0,unknown,,<na>,en:denmark
Mexi veggi burger,,0,0,0,0,unknown,"en:vegetarian,en:vegan",<na>,en:denmark
Omega 3 fiskeolie,,0,0,0,0,unknown,,<na>,en:denmark
Hvede sandwich,,0,0,0,0,Breads,,<na>,en:denmark
Hvedetoast,,0,0,0,0,da:v,"en:vegetarian,en:vegan,en:made-in-denmark",<na>,en:denmark
Krydderboller,,0,0,0,0,unknown,,<na>,en:denmark
Dr. Oetker Lys Bakesjokolade 100g,,0,0,0,0,unknown,en:no-gluten,<na>,en:denmark
Lillifee Princess Lillifee Princess Lillifee,,0,0,0,0,Licensed products,,<na>,en:denmark
Baking Soda,B,1,0,0,0,Bicarbonates of soda,,<na>,"en:denmark,en:faroe-islands"
Guf til is jordbærsmag,,0,0,1,0,Dessert mixes,,<na>,en:denmark
Manitoba Mel,,0,0,0,0,unknown,,<na>,en:denmark
Økologiske Chia Frø,,0,0,1,1,unknown,,<na>,en:denmark
Havregryn finvalsede,,0,0,1,0,unknown,,<na>,en:denmark
Grovbolle,,0,0,0,0,unknown,,<na>,en:denmark
Øko Fødselsdags Boller,,0,0,1,0,unknown,,<na>,en:denmark
Øko Grødboller,,0,0,1,0,da:bageblandning,,<na>,en:denmark
protein grødboller,,0,0,1,0,unknown,,<na>,en:denmark
Vafler,,0,0,0,0,unknown,,<na>,en:denmark
Grov Tærte,,0,0,1,0,unknown,,<na>,en:denmark
Valsemøllen drømmekage blanding,,0,0,1,0,unknown,,<na>,en:denmark
Surdejs Boller,,0,0,0,0,unknown,,<na>,en:denmark
Klassiske pandekager,,0,0,0,0,unknown,,<na>,en:denmark
Amerikanske Pandekager Mix,,0,0,0,0,unknown,,<na>,en:denmark
Manitoba Hvedemel,,0,0,0,0,unknown,,<na>,en:denmark
Surdejsboller,,0,0,0,0,unknown,,<na>,en:denmark
Beunchboller,,0,0,0,0,unknown,,<na>,en:denmark
Sesamfrø,,0,0,1,0,unknown,,<na>,en:denmark
Chiafrø,,0,0,1,0,unknown,,<na>,en:denmark
Hvedemel,,0,0,0,0,unknown,,<na>,en:denmark
Mug cake,,0,0,0,0,unknown,,<na>,en:denmark
Cookie dough mug cake,,0,0,0,0,unknown,,<na>,en:denmark
Solsikkekerner,,0,0,0,0,unknown,,<na>,en:denmark
Chokoladekage,,0,0,0,0,Cakes,,<na>,en:denmark
Hvedemel,,0,0,0,0,unknown,,<na>,en:denmark
Manitoba Mel,,0,0,0,0,unknown,,<na>,en:denmark
Flerkorns Pandekager,,0,0,0,0,unknown,,<na>,en:denmark
Oats,B,1,0,0,0,Rolled oats,,<na>,en:denmark
Olives,,0,0,0,0,Fruit and vegetable preserves,,<na>,en:denmark
Cornichoner,,0,0,0,0,unknown,,<na>,en:denmark
Ægte Christiansfelder Honningkage,,0,0,1,0,unknown,,<na>,en:denmark
Ægte Christiansfeld Honningkage,,0,0,1,0,unknown,,<na>,en:denmark
matador mix,,0,0,0,0,Swetts,,<na>,en:denmark
Click mix,,0,0,0,0,unknown,,<na>,en:denmark
Matador Mix,,0,0,0,0,Confectioneries,,<na>,en:denmark
Pepito,,0,0,0,0,unknown,,<na>,en:denmark
Click,,0,0,0,0,unknown,,<na>,en:denmark
Lakridsæg,,0,0,1,0,unknown,,<na>,en:denmark
Click Mix,,0,0,0,0,unknown,,<na>,en:denmark
Labre Larver,D,0,0,0,0,Candies,,<na>,en:denmark
Matador Mix,,0,0,0,0,unknown,,<na>,en:denmark
Haribo eggs and frogs,,0,0,0,0,unknown,,<na>,en:denmark
Vingummi,,0,0,0,0,Confectioneries,,<na>,en:denmark
Gold Bears,,0,0,0,0,unknown,,<na>,en:denmark
HARIBO,D,0,0,0,0,Candies,,<na>,en:denmark
HARIBO Matador Mix Dark,,0,0,0,0,unknown,,<na>,en:denmark
Stjernemix sour,,0,0,0,0,unknown,,<na>,en:denmark
Syrlinger,,0,0,0,0,unknown,,<na>,en:denmark
Top Star Mix,,0,0,0,0,unknown,,<na>,en:denmark
Vampyrer,D,0,0,0,0,Candies,,<na>,en:denmark
Zulu,,0,0,0,0,unknown,,<na>,en:denmark
Peaches,,0,0,0,0,unknown,,<na>,en:denmark
Eldorado,,0,0,0,0,unknown,,<na>,en:denmark
Labre Larver,,0,0,0,0,unknown,,<na>,en:denmark
Svesker,,0,0,0,0,unknown,,<na>,en:denmark
Haribo lakrids,D,0,0,0,0,Candies,,<na>,en:denmark
Pepito,,0,0,0,0,unknown,,<na>,en:denmark
Saltbomber,,0,0,0,0,unknown,,<na>,en:denmark
Sutter,,0,0,0,0,unknown,,<na>,en:denmark
Skippermix,,0,0,0,0,unknown,,<na>,en:denmark
Peaches,,0,0,0,0,unknown,,<na>,en:denmark
Lakrids Svesker,,0,0,0,0,Confectioneries,,<na>,en:denmark
goldbears,D,0,0,0,0,Candies,,<na>,en:denmark
Stardust Mix,,0,0,0,0,unknown,,<na>,en:denmark
Starmix candy,,0,0,0,0,unknown,,<na>,en:denmark
I Like Mix,,0,0,0,0,unknown,,<na>,en:denmark
Stjerne Mix Berry,,0,0,0,0,unknown,,<na>,en:denmark
Fruktilurer Sour,,0,0,0,0,unknown,,<na>,en:denmark
Salty Likes,,0,0,0,0,unknown,,<na>,en:denmark
Stora Nappar,,0,0,0,0,unknown,,<na>,en:denmark
Mega Bite Mix,,0,0,0,0,unknown,,<na>,en:denmark
"Tophatte,",,0,0,0,0,unknown,,<na>,en:denmark
Vampyrer Sour,,0,0,0,0,Confectioneries,,<na>,en:denmark
Vampyrer Sour,,0,0,0,0,unknown,,<na>,en:denmark
haribo,,0,0,0,0,unknown,en:no-artificial-colors,<na>,en:denmark
Vampyrer,,0,0,0,0,unknown,,<na>,en:denmark
Lakridskringler,,0,0,0,0,unknown,,<na>,en:denmark
Salt Sild,,0,0,0,0,unknown,,<na>,en:denmark
Butterflies,,0,0,0,0,unknown,,<na>,en:denmark
Strawberry Softies,,0,0,0,0,unknown,,<na>,en:denmark
Cherry,,0,0,0,0,unknown,,<na>,en:denmark
Soda Straws Sour,,0,0,0,0,unknown,,<na>,en:denmark
Pearls,,0,0,0,0,unknown,,<na>,en:denmark
Click Mix Sour,D,0,0,0,0,Candies,,<na>,en:denmark
Click Mix sour,,0,0,0,0,unknown,,<na>,en:denmark
Click Mix Sour,,0,0,0,0,unknown,,<na>,en:denmark
Mega bite,,0,0,0,0,unknown,,<na>,en:denmark
Stjerne Mix Vingummi,,0,0,0,0,unknown,,<na>,en:denmark
Tropifrutti,,0,0,0,0,unknown,,<na>,en:denmark
Fredagsslik Mix Sour,,0,0,0,0,unknown,,<na>,en:denmark
Jolly joy,,0,0,0,0,unknown,,<na>,en:denmark
Strawberry Straws,,0,0,0,0,unknown,,<na>,en:denmark
Det Skæve Mix,,0,0,1,0,unknown,,<na>,en:denmark
Mega Bite Mix,,0,0,0,0,unknown,,<na>,en:denmark
Click Mix Sour,,0,0,0,0,unknown,,<na>,en:denmark
Stjernemix Sour,,0,0,0,0,unknown,,<na>,en:denmark
Stjerne Mix,,0,0,0,0,unknown,,<na>,en:denmark
Makrel i tomat,,0,0,0,0,unknown,,<na>,en:denmark
Makrel i tomat,,0,0,0,0,unknown,,<na>,en:denmark
Dansk Produceret Makrelfilet i tomat,E,0,0,1,0,Mackerel fillets,en:keyhole,<na>,en:denmark
Makrelfilet i tomat,,0,0,0,0,unknown,,<na>,en:denmark
Makrel i små stykker,,0,0,1,0,unknown,,<na>,en:denmark
Makrelfilet i tomat,,0,0,0,0,unknown,,<na>,en:denmark
Makrelfilet i tomat,,0,0,0,0,unknown,,<na>,en:denmark
Makrel i tomat,,0,0,0,0,Mackerel-in-tomato-sauce,,<na>,en:denmark
Makrelfilet i tomat,E,0,0,0,0,Mackerel fillets with tomato sauce,en:keyhole,<na>,en:denmark
Filet de maquereau,,0,0,0,0,unknown,,<na>,en:denmark
Makrelfilet i coconut carry,,0,0,0,0,unknown,,<na>,en:denmark
Tun I Olie,,0,0,0,0,unknown,"en:sustainable,en:sustainable-fishery,en:sustainable-seafood-msc",<na>,en:denmark
Brunch Æg,,0,0,1,0,unknown,,<na>,en:denmark
Hverdagsæg M/L,,0,0,1,0,unknown,,<na>,en:denmark
Økologiske Æg,,0,0,1,1,unknown,,<na>,en:denmark
Hverdagsæg,C,0,0,1,0,Chicken eggs,"en:fsc,en:fsc-mix",<na>,"en:denmark,en:norway"
Frilandsæg,,0,0,1,0,unknown,,<na>,en:denmark
Store Danske Og,,0,0,1,0,unknown,,<na>,en:denmark
Danske Skrabeæg,,0,0,1,0,unknown,,<na>,en:denmark
Øko æg,D,0,0,1,0,Eggs,,<na>,en:denmark
Pesto alla  Genovese,D,0,0,0,0,Groceries,,<na>,en:denmark
Økologiske Æg,,0,0,1,1,unknown,,<na>,en:denmark
8 Skrabeæg,,0,0,1,0,unknown,,<na>,en:denmark
Chips de porc,,0,0,0,0,unknown,,<na>,en:denmark
Ymer Drys,,0,0,0,0,unknown,,<na>,en:denmark
Rasp,,0,0,0,0,unknown,,<na>,en:denmark
Frugt Crunch,,0,0,1,0,unknown,,<na>,en:denmark
Choko Crunch,E,0,0,0,0,Breakfast cereals,,<na>,en:denmark
Ymerdrys,,0,0,0,0,Breakfasts,,<na>,"en:denmark,en:germany"
Instant kaffe,,0,0,0,0,Beverages,,<na>,"en:denmark,en:germany"
Coffee Sirup Caramel,A,1,0,0,0,Sugars,en:made-in-denmark,<na>,en:denmark
Coffee Sirup Vanilla,,0,0,0,0,Sweetened beverages,en:made-in-denmark,<na>,en:denmark
Pekannødder med røgsmag,,0,0,1,0,unknown,,<na>,en:denmark
Sennep,C,0,0,0,0,Mustards,,<na>,en:denmark
Hindbær,,0,0,1,0,unknown,,<na>,en:denmark
Brasilianske Brændte Figner,,0,0,1,0,unknown,,<na>,en:denmark
Havtorn Æble Marmmelade,A,1,0,1,0,Sea-buckthorn jams,,<na>,en:denmark
Alliance Marmelade,,0,0,0,0,Extra jams,,<na>,en:denmark
Bearnaise sauce,D,0,0,0,0,Groceries,,<na>,en:denmark
kirsebærsauce,,0,0,1,0,unknown,,<na>,en:denmark
Green Pesto,,0,0,0,1,unknown,,<na>,en:denmark
Red Pesto,C,0,0,0,0,Groceries,,<na>,en:denmark
Chili Pesto,,0,0,0,0,unknown,,<na>,en:denmark
"Pizza Topping, Svansø",,0,0,1,0,unknown,,<na>,en:denmark
Peber sauce,,0,0,0,0,unknown,,<na>,en:denmark
Brun Sauce,,0,0,0,0,unknown,,<na>,en:denmark
Whisky sauce,,0,0,0,0,unknown,,<na>,en:denmark
Peber Sauce,,0,0,0,0,unknown,,<na>,en:denmark
Mango Chili Dressing,,0,0,0,0,unknown,,<na>,en:denmark
Salat Mayo,,0,0,0,0,unknown,,<na>,en:denmark
Chipotle Mayo,D,0,0,0,0,Mayonnaises,,<na>,en:denmark
Trøffel Mayonnaise,,0,0,1,0,unknown,,<na>,en:denmark
Thousand Island,,0,0,0,0,unknown,,<na>,en:denmark
Hvidløgs Dressing,,0,0,1,0,unknown,,<na>,en:denmark
Ramsløg Dressing,,0,0,1,0,unknown,,<na>,en:denmark
Karry Mango Dressing,,0,0,0,0,unknown,,<na>,en:denmark
Remoulade,,0,0,1,0,unknown,,<na>,"en:denmark,en:germany"
Æble Grød,,0,0,1,0,unknown,,<na>,en:denmark
Æble grød uden sukker,,0,0,1,0,unknown,,<na>,en:denmark
Aioli Med Chili,,0,0,0,0,unknown,,<na>,en:denmark
Sandwich Spread,,0,0,0,0,unknown,,<na>,en:denmark
Sandwich Spread,,0,0,0,0,unknown,,<na>,en:denmark
Grøn Pesto,,0,0,1,0,unknown,,<na>,en:denmark
Chili Pesto,,0,0,0,0,unknown,,<na>,en:denmark
Aioli,,0,0,0,0,unknown,,<na>,en:denmark
Aioli Med Chili,,0,0,0,0,unknown,,<na>,en:denmark
Fruit of the forest (Jam),,0,0,0,0,unknown,,<na>,en:denmark
Himbeere,,0,0,0,0,unknown,,<na>,en:denmark
Cordial mixer with passion fruit,,0,0,0,0,Mixer,,<na>,en:denmark
Muesli crunch,B,1,0,0,0,Mueslis,,<na>,en:denmark
Tuńczyk,,0,0,0,0,unknown,,<na>,en:denmark
Chicken fillets,E,0,0,0,0,Chicken breasts,,<na>,en:denmark
Chicken Inner Fillets Kentucky Hot & Spicy,,0,0,0,0,unknown,,<na>,en:denmark
Pangasius filet,,0,0,0,0,nb:frossen-fisk,"en:responsible-aquaculture,en:responsible-aquaculture-asc,nb:nøkkelhull",<na>,"en:denmark,en:sweden"
Dippers,,0,0,0,0,unknown,,<na>,en:denmark
Makrelsalat,,0,0,0,0,unknown,,<na>,en:denmark
Kartoffelsalat m. Dild & Purløg,,0,0,1,0,unknown,,<na>,en:denmark
Kartoffelsalat,D,0,0,0,0,Potato salads,,<na>,en:denmark
Steak Fries,,0,0,0,0,unknown,,<na>,en:denmark
Flødekartofler,,0,0,1,0,unknown,,<na>,en:denmark
Kartoffelsalat,D,0,0,0,0,Potato salads,,<na>,en:denmark
Kartoffelsalat Med Løg Og Purløg,,0,0,1,0,unknown,,<na>,en:denmark
Crispy Barbecue,,0,0,0,0,unknown,,<na>,en:denmark
AH pommes frites dressing,,0,0,0,0,unknown,,<na>,en:denmark
Creme fraiche dressing,,0,0,0,0,unknown,,<na>,en:denmark
Minced Pork 8-12%,,0,0,0,0,unknown,,<na>,en:denmark
Skrabeæg,,0,0,1,0,unknown,,<na>,en:denmark
Pasta Carbonara,,0,0,0,0,unknown,,<na>,en:denmark
Middagsfrikadeller,,0,0,0,0,unknown,,<na>,en:denmark
Powerade,,0,0,0,0,Dietary drink for sport,,<na>,"en:denmark,en:france"
Powerade ION4 Orange,,0,0,0,0,unknown,,<na>,en:denmark
Blue Keld Sports Taste With Lime,,0,0,0,0,Diet sodas,en:contains-a-source-of-phenylalanine,<na>,en:denmark
Ice Tea Vandmelon,D,0,0,0,0,Iced teas,,<na>,en:denmark
Powerade (Blood Orange),,0,0,0,0,Energy drinks,,<na>,en:denmark
Golden Mango,,0,0,0,0,unknown,,<na>,en:denmark
Mountain Blast (Zero Sugar),,0,0,0,0,unknown,,<na>,en:denmark
B'free Lemon Lime,,0,0,0,0,unknown,,<na>,en:denmark
Black Currant,,0,0,0,0,unknown,,<na>,en:denmark
Fiberkost,A,1,0,0,0,Wheat brans,,<na>,en:denmark
Sol Gryn,A,1,0,0,0,Rolled oats,"en:keyhole,da:fuldkornslogoet",<na>,en:denmark
Havregryn - O,,0,0,1,0,unknown,,<na>,en:denmark
Sol Gryn,B,1,0,0,0,Rolled oats,en:keyhole,<na>,en:denmark
Koldskålscrunch,,0,0,1,0,unknown,,<na>,en:denmark
solfiber,E,0,0,0,0,Cereal flakes,,<na>,en:denmark
Solflakes,E,0,0,0,0,Breakfast cereals,,<na>,en:denmark
Choko Granola Protein Fuldkorn Fiber,E,0,0,0,0,Chocolate cereals,,<na>,en:denmark
Power Mysli,,0,0,0,0,unknown,en:keyhole,<na>,en:denmark
Crunchy Granola,,0,0,0,0,unknown,,<na>,en:denmark
Dracula Mix,,0,0,0,0,unknown,,<na>,en:denmark
SOUR DIPPER,,0,0,0,0,Nothing,en:to,<na>,en:denmark
Big dipper,,0,0,0,0,unknown,,<na>,en:denmark
Weekend slik sour,,0,0,0,0,unknown,,<na>,en:denmark
Kalkun Spyd,,0,0,0,0,unknown,,<na>,en:denmark
Håndværkere,,0,0,1,0,unknown,,<na>,en:denmark
Bagel,,0,0,0,0,unknown,,<na>,en:denmark
AH remoulade,,0,0,1,0,Remoulade,,<na>,en:denmark
Mallow Mix Skumfætre,,0,0,1,0,unknown,,<na>,en:denmark
Slikpose,B,1,0,0,0,da:vingummi,,<na>,en:denmark
Liquoriste,,0,0,0,0,unknown,,<na>,en:denmark
Pløk Sur Jordbær,,0,0,1,0,unknown,,<na>,en:denmark
Organic tea Earl Grey,,0,0,0,1,unknown,,<na>,en:denmark
Chai latte vanille,,0,0,0,0,Instant beverages,,<na>,en:denmark
fredsted hvid te med smag af vanilje og fersken,A,1,0,0,0,Teas,,<na>,en:denmark
HAVAFIESTA iskaffe,,0,0,0,0,unknown,,<na>,en:denmark
Paranødder,,0,0,1,0,unknown,,<na>,en:denmark
Bacon Leverpostej,,0,0,0,0,unknown,,<na>,en:denmark
Medister Pølse,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Stegeflæsk,,0,0,1,0,unknown,,<na>,en:denmark
Hakket oksekød,,0,0,1,0,unknown,,<na>,en:denmark
Hakket Oksekød 8-12%,,0,0,1,0,unknown,,<na>,en:denmark
Multikerne levebrød,,0,0,1,0,unknown,,<na>,en:denmark
Solsikkerugbrød,A,1,0,1,0,Sliced breads,,<na>,en:denmark
Det gode Solsikke,,0,0,0,0,Breads,,<na>,en:denmark
Kernegrov,A,1,0,0,0,Rye breads,"xx:http-www-fuldkorn-dk,xx:nøglehul",<na>,en:denmark
